Tipo de Muestra,Numero,area,perimetro,largo,ancho,volumen,superficie,espesor,espesor medio,intensidad media,contraste medio,suavidad,asimetria,uniformidad,aleatoriedad,Rp,area convex hull,perimetro convex hull,Ra,Rv,Rs,superficie convex hull,volumen convex hull,enlongacion Feret 2D,convexidad Feret 2D,solidez Feret 2D,factor de forma 2D,circularidad,rectangularidad,compacticidad 2D,relacion de aspecto 2D,redondez 2D,curvatura 2D,solidez 2D,convexidad 2D,area de defecto,factor de Paris 2D,extension 2D,indice de concavidad 2D,enlongacion Feret 3D,convexidad Feret 3D,solidez Feret 3D,relacion de aspecto 3D,planitud,factor de forma 3D,esfericidad,paralelepipedad,compacticidad 3D,redondez 3D,curvatura 3D,solidez 3D,convexidad 3D,volumen de defecto,factor de Paris 3D,extension 3D,indice de concavidad 3D,factor de Wilson-Huang,factor de Dellino,clase
R1 01 Vo,0.754,414.29,97.17,28.39,23.14,14768.355,4622.87,76.61,35.54,4.23411142,1.08990821,0.5429407,0.813877433,18.72347843,2.0185936,15.465,449.589,112.052,11.484,15.22,19.18,3897.279279,16273.98744,1.945478,0.7959706,1.4080088,0.5513786,0.7425487,0.9428488,0.6306316,0.8150757,0.654461,1.0894742,0.9214869,0.8671894,0.0852027,-0.2656213,0.684363,0.1542821,30.4503577,4.7315637,14.4686886,1.3792325,3.3108905,0.4996786,0.6296906,0.5019551,0.2934237,0.0627204,0.2506949,0.9074823,1.1861788,0.1019499,0.3723576,0.3233382,0.2078992,1.7568511,0.4675759,0
R1 01 Vo,0.811,301.62,84.55,25.45,18.51,6920.6658,2574.28,57.38,22.87,2.72535788,1.05216816,0.52540458,-0.450385249,8.372391338,1.303752989,13.457,329.583,98.341,9.798,11.822,14.313,3328.636987,11526.21153,2.1474123,0.81302,1.5434781,0.5302037,0.7281509,0.9616697,0.6402741,0.7273084,0.5929181,1.0574892,0.915156,0.8597599,0.0927099,-0.2804803,0.6996338,0.1639079,27.2915879,3.1069521,8.5800283,1.0406417,3.0996963,0.5634954,0.6822239,0.4300069,0.256052,0.0699798,0.2489171,0.6004285,0.7733736,0.6654773,-0.4532528,0.4264487,0.4593658,1.4908719,0.4967619,0
R1 01 Vo,0.768,1201.33,166.58,47.53,35.34,34179.9325,7730.15,63.93,28.36,3.37943596,0.85964965,0.42495605,-0.038639341,11.90978259,1.686999229,26.512,1331.177,190.763,19.555,20.132,24.802,8047.279522,56458.54143,1.8804999,0.7827506,1.3328762,0.5440345,0.737587,1.0050682,0.7152008,0.7435304,0.6770751,1.1155914,0.9024572,0.8732298,0.1080858,-0.2535403,0.7925038,0.159954,7.6444387,1.5955558,2.4231805,0.6845138,1.809002,0.5348297,0.6588861,0.5539261,0.318296,0.2498364,0.6020421,0.6053988,0.9605917,0.6518038,-0.0788166,0.5257626,0.3965642,1.0442892,0.4859858,0
R1 01 Vo,0.787,1609.17,224.42,52.16,47.32,59909.5042,22333.02,156.21,37.11,4.42210353,2.81890183,0.88822079,33.88332486,27.07369171,1.870548383,35.718,1808.843,223.724,22.632,24.274,42.157,18736.12247,150058.4726,1.690726,0.7324455,1.1813109,0.4015029,0.6336426,1.1279654,0.651958,0.9072086,0.7530727,1.369538,0.8896129,1.003112,0.1240844,0.0062239,0.7328558,0.1104309,63.6223161,4.0914158,13.2997446,0.746154,3.3010872,0.1908977,0.3315384,0.6200954,0.1553859,0.0300187,0.291336,0.3992411,1.1919766,1.5047524,0.3839532,0.3892033,0.6306872,1.9509916,0.2100768,0
R1 01 Vo,0_717_1,206.77,62.26,16.62,16.41,4967.5742,1720.59,48.52,23.95,2.85360829,0.91944958,0.4581084,0.295883956,8.81043712,1.418164227,9.909,220.279,76.661,8.113,10.585,11.701,1440.175914,3549.158979,1.3359017,0.6810941,0.9848688,0.6703153,0.8187279,0.9424765,0.7581374,0.9873646,0.9530937,1.1924172,0.9386722,0.8121483,0.0653346,-0.3757033,0.80767,0.1976091,22.9973186,5.1358859,16.8536795,1.4501774,2.956868,0.7402092,0.8182819,0.4587206,0.375374,0.083047,0.2326197,1.3996483,1.1947082,-0.2855348,0.3894164,0.2681917,0.444556,1.9534357,0.6699502,0
R1 01 Vo,0_717_2,387.44,102.43,36.18,15.56,8488.9375,2954.95,45.2,21.84,2.60245153,1.10840486,0.55128002,0.189551545,7.853267558,1.205900205,16.302,465.36,129.019,11.105,12.655,15.335,3110.545056,9825.205726,3.378568,0.8809788,2.2092125,0.4640449,0.6812084,0.9898531,0.6882184,0.4300719,0.3768577,0.9011742,0.8325588,0.7939153,0.2011163,-0.4121693,0.8266304,0.2655324,10.8799581,2.0636391,4.9219537,0.8442899,2.9050298,0.5620233,0.6810352,0.5091711,0.3335915,0.1755392,0.4603412,0.8639959,0.9499782,0.1574129,-0.1000436,0.3861031,0.1449113,0.8397217,0.4639269,0
R1 01 Vo,0_721,526.97,112.32,38.7,23.14,21658.3725,5960.49,60.61,40.97,4.88174004,1.3627194,0.64998301,-2.93858107,25.16762951,2.181755156,17.876,590.481,140.005,12.951,17.292,21.779,5553.202043,26251.74757,2.8420783,0.8683929,1.9920753,0.524906,0.724504,0.9081501,0.5884527,0.5979328,0.4479959,0.9238389,0.8924417,0.8022551,0.1205214,-0.3954897,0.6593739,0.225104,10.2804271,2.0782496,4.4409653,1.3250752,2.6192823,0.5005288,0.6304046,0.641789,0.3990303,0.1857763,0.5164649,0.8250259,1.0733429,0.2120831,0.1466858,0.4836579,0.1897238,1.0820438,0.4567306,0
R1 01 Vo,0_729,1286.09,148.49,44.6,43.12,39569.9567,7355.68,73.63,30.67,3.65450906,1.32430289,0.63686254,0.02049147,14.81708773,1.737278907,23.633,1373.646,197.853,20.233,21.139,24.194,7928.633987,51588.21695,1.5466725,0.7081758,1.1373252,0.732971,0.8561373,0.8463862,0.6687407,0.9668161,0.8232121,1.0597721,0.9362599,0.7505049,0.0680795,-0.4989902,0.7142682,0.2575084,10.0897346,2.1483995,4.0522238,0.6993036,1.7076663,0.6670487,0.7634343,0.4387586,0.2794282,0.1892874,0.4318266,0.7670348,0.9277361,0.3037218,-0.1445278,0.3642966,0.2439157,1.3089078,0.6536046,0
R1 01 Vo,0_734_2,1123.56,151.44,46.69,38.49,22897.4408,6271.3,56.35,20.32,2.42061652,1.10575837,0.55009705,1.042616264,8.457055687,1.308312044,24.102,1046.946,167.388,18.911,17.616,22.34,6308.812736,35633.20316,1.9402222,0.8762943,1.6353597,0.6156373,0.7846256,0.8889411,0.6252079,0.8243735,0.6562339,1.0324448,1.0731784,0.9047255,-0.0681885,-0.1905489,0.582576,0.1201345,7.8159904,1.5814284,2.6297516,0.4770059,1.4641169,0.4903168,0.6218007,0.4752915,0.2260953,0.2443528,0.6285798,0.6425872,0.9940539,0.556209,-0.0118922,0.3518515,0.3574622,1.0156764,0.4878807,0
R1 01 Vo,0_734_1,918.61,148.28,42.28,33.86,21032.7442,5808.91,70.31,22.82,2.71956559,0.65597182,0.3008455,0.01641884,6.161526498,1.197077874,23.599,1226.831,186.747,17.1,17.124,21.5,7007.381377,40572.47127,1.9459819,0.7112649,1.1443928,0.52502,0.7245827,0.9737326,0.6416663,0.8008515,0.6542916,1.1163432,0.7487666,0.7940157,0.3355297,-0.4119686,0.8569644,0.3248812,16.5287951,2.2165909,4.4864651,0.5995453,2.0766283,0.5052196,0.6343371,0.4280475,0.2089432,0.1155474,0.3739843,0.5183994,0.8289702,0.9290146,-0.3420597,0.4030545,0.5110679,1.2319611,0.4596297,0
R1 01 Vo,0.799,4691.56,412.66,90.86,85.18,138001.2208,25958.22,102.83,29.32,3.49382291,1.1039706,0.54929599,1.522725825,13.15865455,1.712436974,65.677,5608.881,411.8,38.644,32.058,45.45,25721.62069,271728.1275,1.7596577,0.6931649,1.1560034,0.3462122,0.588398,1.1720632,0.6061874,0.9374862,0.7235723,1.445672,0.836452,1.0020891,0.1955258,0.0041781,0.7247127,0.1635613,7.8797941,1.2915664,2.0953753,0.3331385,1.2072437,0.3509108,0.4975054,0.5022452,0.1733964,0.2423743,0.7813756,0.5078651,1.0091985,0.969027,0.0183969,0.3414221,0.4922209,1.0346303,0.2927312,0
R1 01 Vo,0.823,1302.02,190.35,47.11,44.37,41837.8742,8843.29,84.96,32.03,3.81669112,1.48657657,0.68846478,0.082577766,16.45850377,1.780535476,30.295,1488.267,202.299,20.358,21.536,26.528,10728.29473,75758.98954,1.7045453,0.7315937,1.1712109,0.4515665,0.671987,1.0403913,0.6228954,0.9418383,0.7469673,1.2861449,0.8748562,0.9409355,0.143045,-0.118129,0.7119975,0.138382,14.6561199,2.1135454,4.2379231,0.7003195,1.9147266,0.5350261,0.6590474,0.4483479,0.2355976,0.1303114,0.3900063,0.5522496,0.824296,0.8107753,-0.3514081,0.4266143,0.480991,1.3726005,0.4428713,0
R1 01 Vo,0.827,731.21,138.4,36.37,34.91,35601.5892,7670.05,87.25,48.54,5.78311901,0.96212867,0.48070604,-1.260614281,33.63847938,2.489847712,22.027,789.615,152.647,15.256,20.408,24.706,7467.928784,42427.53036,1.8090246,0.7485221,1.3157123,0.4797111,0.6926118,0.9708193,0.5759025,0.959857,0.7038265,1.2112755,0.9260332,0.9066664,0.0798749,-0.1866672,0.6219026,0.1190892,18.6594658,3.2027922,8.198218,1.3618516,2.4994225,0.5636354,0.6823369,0.5120739,0.3213562,0.1023534,0.3206781,0.8391153,1.0270652,0.1917314,0.0541305,0.3829703,0.1631454,1.6794727,0.4725946,0
R1 01 Vo,0.807,521.48,127.46,34.91,26.29,17165.6108,5885.51,92.28,32.81,3.90982642,1.59722403,0.71839907,4.044946338,17.50356986,1.833771817,20.286,600.667,133.23,12.884,16.003,21.641,5780.024539,24295.53421,2.3370179,0.8231867,1.5935145,0.4033664,0.6351113,1.0413399,0.5681948,0.7530793,0.5448138,1.1621821,0.8681686,0.9566929,0.15185,-0.0866143,0.6544751,0.1387625,45.7747076,4.6281783,16.9339008,1.072362,3.5099777,0.4043052,0.5467719,0.4482384,0.2026861,0.041723,0.220011,0.7065336,1.01825,0.4153609,0.0365,0.2868739,0.2940333,1.6981855,0.347261,0
R1 01 Vo,0.831,1061.5,207.17,66.88,25.87,28996.5183,8528.41,69.21,27.23,3.24459706,1.37268723,0.65329185,0.923846359,12.18154335,1.54119107,32.972,1220.661,218.003,18.382,19.058,26.051,8390.0042,45855.94002,4.2137865,0.9637945,2.8779765,0.3107965,0.5574913,1.1168194,0.613518,0.3868122,0.3021604,0.9860087,0.8696106,0.9503098,0.14994,-0.0993805,0.7055089,0.1395368,11.4320148,1.7934948,3.7850503,0.5871948,2.6752217,0.3915344,0.5351965,0.523265,0.242157,0.1670624,0.5667686,0.6323394,1.0164965,0.5814292,0.032993,0.3829541,0.3680305,0.7108103,0.2983674,0
N3,1021,1622.97,250.08,69.2,47.11,45731.9071,11289.69,88.05,0.28,0.03394724,1.59845298,0.71871016,1.7049275,13.82721713,1.569728321,39.802,2164.686,270.39,22.729,22.184,29.973,11973.95761,88782.15761,2.9503911,0.8039977,1.7373399,0.3261057,0.5710566,1.0750452,0.4978153,0.6808511,0.4315494,1.1503661,0.749748,0.9248917,0.3337815,-0.1502166,0.6639769,0.2612802,14.9282334,2.0342171,4.0262492,0.0048991,1.8689407,0.4054362,0.5477912,0.4180822,0.159307,0.1279361,0.463497,0.5151025,0.9428536,0.9413614,-0.1142928,0.3092724,0.4882534,0.9766607,0.3128198,0
N3,1029,956.3,167,54.48,31.34,24455.7971,7343.15,100.38,25.86,3.08094378,1.59472459,0.71776499,0.662724503,11.82780468,1.335217248,26.579,1077.413,187.769,17.447,18.007,24.173,9101.750564,49996.79939,3.1031596,0.9114323,2.1632428,0.4308879,0.6564205,0.9730392,0.5601565,0.5752896,0.4103042,0.9758226,0.8875877,0.8893963,0.1266492,-0.2212075,0.6310999,0.1577013,41.3609983,3.4780848,10.5932508,0.6026427,3.2031133,0.4133182,0.554868,0.3557232,0.1427053,0.0461754,0.2319622,0.4891473,0.8067842,1.0443741,-0.3864316,0.291743,0.5461711,1.2090036,0.3642267,0
N3,1033,549.13,123.67,37.86,22.93,13533.0808,3728.89,42.74,24.92,2.96904851,1.03600629,0.51767923,-0.290066922,9.695804184,1.441552522,19.683,683.632,148.187,13.221,14.783,17.226,3461.695443,13595.92485,2.6101668,0.8026225,1.6466857,0.4511614,0.6716855,1.017301,0.6326707,0.6055556,0.4878001,1.0398123,0.8032534,0.8345768,0.2449371,-0.3308465,0.7876353,0.2570488,5.7679208,1.6575692,3.0061167,0.8198903,1.8641454,0.6320531,0.7364937,0.5379654,0.3648331,0.3311175,0.6498588,0.9953777,1.0771859,0.0046437,0.1543718,0.3665273,0.0773242,0.8671996,0.4946922,0
N3,1036,1057.96,186.56,67.73,24.61,37436.1369,10222.05,115.94,35.78,4.26302633,2.50851932,0.862876,8.043203399,24.06868398,1.771773362,29.692,1283.098,223.884,18.351,20.752,28.521,12837.12246,73185.26935,4.3355216,0.950344,2.8076295,0.3819733,0.6180399,1.0102506,0.6347879,0.363354,0.2936762,0.876835,0.824534,0.8332949,0.2128063,-0.3334102,0.7698748,0.2420308,41.6302203,3.2896423,11.1499953,0.7749788,4.7113823,0.3852213,0.529428,0.4131161,0.1937394,0.0458768,0.2420592,0.5115256,0.7962881,0.9549365,-0.4074238,0.3787482,0.5292502,1.0376269,0.3272076,0
N3,1050,818.67,183.41,55.53,23.35,16980.5805,6937.12,86.17,20.97,2.49883367,1.02246989,0.51110875,1.531086458,7.153079602,1.188733441,29.19,976.59,186.667,16.143,15.945,23.496,8089.589795,41444.25645,3.7661299,0.9345154,2.479612,0.3058366,0.553025,1.1626667,0.6315179,0.4204545,0.3380764,1.0513872,0.8382982,0.9825375,0.1928929,-0.034925,0.7533332,0.1626419,37.6840729,2.8837899,8.0843413,0.5317927,3.6910345,0.3125429,0.4605461,0.4285829,0.1520048,0.0506808,0.2973646,0.409721,0.8575371,1.4406855,-0.2849258,0.370996,0.6072273,0.9861834,0.2546935,0
N3,1058,841.23,143.86,45.85,33.44,32044.292,7330.77,90.91,38.52,4.58911441,1.6132255,0.72241472,1.294183923,23.20319122,2.084988912,22.897,1051.164,173.869,16.364,19.704,24.153,6698.121186,36477.06531,2.4991586,0.8284827,1.5708347,0.5107599,0.7146747,0.9071618,0.5486123,0.7293578,0.5094673,0.9987338,0.8002889,0.8274337,0.2495487,-0.3451326,0.6855178,0.2639387,23.4431936,3.8759233,10.7831634,0.9714576,2.7182725,0.5429403,0.6655306,0.4193024,0.2298846,0.0814675,0.282372,0.8784778,1.0944524,0.1383327,0.1889048,0.2616851,0.153912,1.3559755,0.4756379,0
N3,1068,4112.21,381.12,91.28,66.88,237154.3854,34702.98,158.56,58.31,6.94786076,1.95941567,0.79335896,-6.582888957,51.05654834,2.698493207,60.657,4750.603,361.53,36.18,38.398,52.551,33114.16295,432123.803,2.026292,0.7932221,1.3775858,0.3557713,0.5964657,1.2047872,0.6735356,0.7327189,0.6283594,1.3289804,0.8656189,1.0541767,0.1552427,0.1083534,0.7780972,0.1448909,16.8100256,2.3852603,4.8304764,0.737343,2.3706841,0.390128,0.5339142,0.5564088,0.244972,0.1136143,0.4393567,0.5488112,1.0479801,0.8221202,0.0959601,0.4463684,0.4537328,1.234882,0.3184615,0
N3,1082,2645.14,224.42,94.44,35.55,95318.2833,22600.68,99.89,36.44,4.34133442,1.70954735,0.74506394,0.327876564,21.5675544,1.988522985,35.718,2860.691,324.049,29.017,28.338,42.409,24114.28656,223938.8671,3.3716489,0.9155554,2.448554,0.6599809,0.8123921,0.8632686,0.7879838,0.376392,0.3776311,0.7564291,0.9246502,0.6925527,0.0814901,-0.6148946,0.8521967,0.3165461,10.4564796,1.2999199,2.3304021,0.5606232,2.8101844,0.298346,0.4464918,0.6915401,0.2842657,0.1826484,0.720992,0.4256442,0.9372319,1.34938,-0.1255362,0.6678482,0.5777754,0.7170614,0.3627264,0
N3,1094,2143.03,216.85,70.25,46.9,70099.5506,18689.97,123.25,33.07,3.94077443,1.91255176,0.78530887,2.401290511,18.92730018,1.770304504,34.513,2404.944,267.203,26.118,25.579,38.566,19628.42283,181157.7987,2.3028301,0.8259504,1.6116693,0.5726952,0.7567663,0.9254937,0.6503988,0.6676647,0.5529021,0.9825673,0.8910953,0.8115519,0.1222145,-0.3768962,0.7298869,0.2176532,26.7103807,2.4314276,5.4117397,0.5646284,2.6278135,0.2917618,0.4398983,0.5269391,0.1726106,0.0715025,0.3916174,0.386953,0.9521893,1.5842933,-0.0956214,0.4460763,0.6149085,1.2110814,0.3329002,0
N3,1102,2308.13,241.46,81.61,47.11,89460.0967,24592.96,129.63,39.19,4.6694344,2.14312644,0.82120479,2.219465112,25.95068893,2.011898775,38.429,2550.593,288.671,27.105,27.745,44.239,26870.89847,253968.3166,2.8853666,0.8881322,2.0507385,0.4974948,0.7053331,0.9379085,0.6003199,0.5773196,0.4412748,0.9418035,0.9049392,0.836446,0.1050466,-0.327108,0.6633814,0.1891731,24.3519567,1.9647615,4.4914059,0.6089045,2.7515285,0.246683,0.3933322,0.5989058,0.179486,0.0784273,0.4658207,0.352249,0.9152266,1.8389005,-0.1695468,0.5095428,0.6532747,1.0829154,0.2774302,0
N3,1129,1366.34,217.06,62.89,36.18,59748.1251,25749.39,179.55,44.21,5.26817251,3.18564215,0.91030035,21.07630735,37.38830795,2.098926712,34.546,1614.151,229.435,20.855,24.252,45.267,24922.16742,179160.0982,2.8945477,0.8611129,1.9243595,0.3644283,0.603679,1.0955414,0.6005678,0.5752508,0.4398751,1.0986482,0.8464779,0.9460601,0.1813657,-0.1078797,0.7094902,0.1627223,96.8793651,4.0638198,16.9165928,0.892638,4.9631534,0.15378,0.287034,0.6417395,0.1462653,0.0197138,0.2542417,0.3334901,1.0331924,1.9985895,0.0663847,0.4385897,0.6673358,1.7151545,0.1732764,0
N3,1146,2172.54,221.48,64.15,52.79,192560.1758,33327.32,162.7,89.62,10.67809826,3.54785217,0.92640162,-20.2127738,124.6896527,3.297625854,35.249,2389.082,259.082,26.297,35.823,51.499,28598.5133,308604.6929,1.8942171,0.7778794,1.3528714,0.5565742,0.746039,0.9469424,0.6414996,0.8229508,0.6721719,1.0989518,0.9093622,0.854852,0.0996719,-0.2902961,0.705439,0.1711232,22.3654628,2.9078321,7.3070228,1.5326939,3.0818301,0.3365829,0.4838693,0.7434819,0.3494728,0.0853932,0.400763,0.6239703,1.1653515,0.6026403,0.3307031,0.5600792,0.4107791,1.6795727,0.3609853,0
N3,1161,975.94,177.94,52.58,34.07,28394.2578,9517.73,95.16,29.42,3.50511846,1.61326606,0.7224248,1.205356856,14.69712042,1.619133489,28.32,1339.321,199.073,17.625,18.925,27.521,12863.65177,86237.73768,2.8330538,0.8298076,1.6213748,0.3873418,0.6223679,1.026699,0.544716,0.648,0.449423,1.0771607,0.7286831,0.8938361,0.3723386,-0.2123277,0.7475349,0.2913479,30.3511647,2.2116829,5.2324749,0.6789563,2.7928948,0.3252045,0.4729019,0.4740822,0.1665363,0.0629254,0.3345386,0.3292556,0.7398933,2.0371541,-0.5202133,0.5057963,0.7194119,1.2288979,0.294319,0
N3,1177,2182.27,269.85,64.15,52.79,64107.1692,22286.38,100.42,29.7,3.53910019,1.92064783,0.78672982,0.378773006,16.20401303,1.563083259,42.948,2867.466,328.213,26.356,24.828,42.113,27129.31225,247810.6411,1.8857693,0.6140343,1.1271697,0.376589,0.6136685,1.153777,0.6443733,0.8229508,0.6751831,1.3389888,0.7610459,0.8221851,0.3139812,-0.3556298,0.8466944,0.2978543,15.7977283,1.1678272,2.1398332,0.5079891,1.9022211,0.2049148,0.3475753,0.7364755,0.1884956,0.1208946,0.7034322,0.2586942,0.8214872,2.8655683,-0.3570255,0.7286426,0.7624966,1.1941926,0.213296,0
N3,1168,660.08,120.1,34.49,34.07,11575.5629,6219.6,89.47,17.73,2.11271815,1.24696416,0.60859825,2.233762313,5.939606475,0.816833225,19.114,766.597,149.18,14.495,14.033,22.247,8076.573261,41503.41721,1.8025602,0.7264082,1.2190138,0.5750897,0.7583467,0.8757669,0.5616155,0.9878049,0.7063507,1.1082619,0.8610512,0.8050505,0.1613711,-0.3898989,0.652244,0.2393994,61.8673104,3.1135677,9.0347913,0.5172021,2.6257521,0.2509717,0.3978779,0.4254232,0.1100823,0.0308702,0.2473301,0.2789063,0.770079,2.585434,-0.4598421,0.3946927,0.7568619,1.7907678,0.3017294,0
N3,1223,952.18,144.08,40.8,37.23,48947.5965,11308.85,110.63,51.98,6.19306675,3.14226223,0.90803593,-6.436824769,47.7084181,2.351360541,22.93,1064.446,172.634,17.409,22.692,29.999,11899.48826,77878.53811,1.7485597,0.7425456,1.2284797,0.5764368,0.7592344,0.9231806,0.6268274,0.9123711,0.7281647,1.1239292,0.8945356,0.8345687,0.1178985,-0.3308625,0.7007294,0.1961893,27.660169,3.2310652,9.102633,1.3321961,2.971596,0.4328422,0.5722069,0.5570029,0.2912703,0.0690473,0.2941336,0.628512,0.9503648,0.5910595,-0.0992705,0.4634284,0.3747893,1.8117848,0.4344391,0
N3,1214,1608.81,293.2,85.18,32.39,25308.324,9671,81.9,15.91,1.8951923,1.01833505,0.5090835,0.733708889,4.552476238,0.700932084,46.664,2163.475,284.555,22.63,18.213,27.742,13237.37576,94265.34603,4.5102703,0.9404547,2.6341844,0.2351753,0.4849488,1.2468694,0.5830848,0.3802469,0.2822978,1.0956148,0.7436245,1.0303761,0.3447646,0.0607522,0.7841118,0.2581687,21.7102425,1.5920866,3.0519303,0.2705688,2.5286551,0.2829973,0.4310439,0.3903059,0.1119902,0.0879704,0.458884,0.2684796,0.7305831,2.7246775,-0.5388338,0.4171276,0.779556,0.6708801,0.2090342,0
N3,1230_1,2013.77,215.38,64.78,51.53,83981.0309,18118.26,117.49,42.17,5.0241984,2.76381144,0.88424122,2.565929693,32.56318774,2.021719196,34.278,2334.767,252.981,25.318,27.166,37.971,18511.62795,178367.757,2.0839612,0.8044725,1.4117112,0.5455339,0.7386027,0.925859,0.6032468,0.7954545,0.6109708,1.058277,0.8625144,0.8513548,0.159401,-0.2972905,0.6994049,0.2024789,19.3123523,2.3426973,4.7610051,0.7250667,2.2800288,0.3662121,0.5118646,0.5327694,0.2141218,0.0988931,0.4177877,0.4708308,0.9787502,1.1239053,-0.0424995,0.4547744,0.5295957,1.3045569,0.3780646,0
N3,1230_2,1251.24,175.41,57.42,35.34,42512.5411,13419.36,90.69,34.35,4.09330032,2.26543668,0.83692648,-0.909969599,21.84611817,1.744016504,27.918,1477.521,213.18,19.957,21.651,32.678,12497.64442,89568.15928,2.6350233,0.8461839,1.7525871,0.5109973,0.7148407,0.9455782,0.6166928,0.6153846,0.4831986,0.9724192,0.8468476,0.8228454,0.18085,-0.3543091,0.7282217,0.2341781,17.5425085,2.0672558,4.3596712,0.7407494,2.5664212,0.2908344,0.4389656,0.6426616,0.2310526,0.1088704,0.5194088,0.474639,1.0737508,1.1068644,0.1475015,0.4867964,0.5305124,1.0973604,0.3137905,0
N3,1230_3,504.27,105.16,36.39,21.03,14882.3462,5196.72,88.62,29.84,3.55551097,2.02916094,0.80459186,2.2968599,16.58896732,1.519886362,16.737,557.479,132.555,12.669,15.259,20.336,6549.076004,27728.29232,2.6255812,0.8623796,1.8653124,0.5729762,0.7569519,0.9157509,0.6589017,0.5780347,0.4849363,0.9199708,0.9045576,0.793364,0.1055128,-0.413272,0.7284243,0.227613,46.7615287,3.767124,13.1412175,1.0393832,4.2132865,0.4224773,0.5630352,0.4438814,0.2194356,0.0408425,0.2106394,0.5367206,0.7935046,0.8631667,-0.4129908,0.4088452,0.5072161,1.5067302,0.4261906,0
N3,1235,589.52,117.36,33.65,29.66,24417.2742,6281.46,83.84,41.88,4.98993334,2.08515931,0.81301034,-3.987897821,28.92207935,2.136201929,18.679,650.45,138.576,13.699,17.997,22.358,7187.690245,37188.95055,1.9210566,0.7629233,1.3674575,0.5378254,0.7333658,0.9269103,0.5906915,0.88125,0.6627809,1.1101057,0.9063247,0.8469255,0.1033573,-0.306149,0.6517438,0.1794627,24.136098,3.0723452,8.2975321,1.3230144,2.8270702,0.521594,0.6479702,0.4980632,0.2918134,0.0791288,0.2844469,0.6565734,0.873919,0.5230591,-0.252162,0.4444491,0.3658391,1.6863028,0.4751992,0
N3,1265,1020.62,199.18,54.69,40.17,52537.0967,13363,142.62,52.05,6.20150393,2.45100706,0.85729444,0.484031914,43.62515127,2.468229764,31.701,1250.074,195.493,18.024,23.234,32.61,13541.75164,93102.20414,2.9300854,0.8788041,1.87888,0.3232781,0.5685755,1.0498891,0.4645791,0.7346154,0.4345401,1.1593825,0.8164487,1.0188702,0.2248168,0.0377404,0.5690243,0.1845188,55.2146653,4.7186964,16.3139517,1.0973794,3.5501042,0.3616898,0.5076419,0.4248871,0.1676825,0.0345897,0.2091256,0.5642949,0.9868,0.7721231,-0.0263999,0.2971541,0.435905,1.6712883,0.2886328,0
N3,1254,1309.45,179.2,51.95,38.91,50628.8402,12589.98,113.27,39.09,4.65804458,2.29068624,0.8399294,2.001482327,26.54102456,1.98123323,28.521,1502.693,208.273,20.416,22.949,31.652,13777.29655,103664.1581,2.0611149,0.7836349,1.4106249,0.5124157,0.7158321,0.9861111,0.6477733,0.7489879,0.6177431,1.0979758,0.8714039,0.8604121,0.1475735,-0.2791758,0.7433675,0.189794,28.7047309,2.9256352,7.3404292,0.8605106,2.911028,0.3811417,0.5256835,0.511228,0.2211129,0.0665347,0.3123496,0.4883929,0.913821,1.0475318,-0.172358,0.4527357,0.5188146,1.4646562,0.3763011,0
